"Gender","Adult","Face_Angle","Image_Color","Image_Quality","Image_Type","Context","Multiface","Race","Smile","Area"
"male",1,1,0,"good",1,"feature",1,"white",0,82476
"male",1,1,0,"good",1,"feature",0,"white",NA,86349
"male",1,1,0,"fair",1,"ad",0,"black",NA,22400
"male",1,1,0,"fair",1,"ad",1,"black",0,8160
"male",1,1,1,"fair",1,"ad",1,"white",NA,5538
"male",1,1,1,"fair",1,"ad",1,"white",NA,9345
"male",1,1,1,"fair",1,"feature",1,"white",0,7980
"female",1,1,0,"fair",1,"feature",0,"asian",NA,NA
"male",1,1,0,"fair",1,"feature",0,"americanindian",1,111552
"unknown",1,0,0,"fair",1,"feature",1,"white",0,7920
"male",1,1,0,"good",1,"feature",1,"white",0,30855
"male",1,1,0,"good",1,"ad",0,"white",1,129780
"male",1,1,0,"good",1,"feature",0,"white",0,75484
"unknown",1,1,0,"fair",1,"feature",0,"unknown",0,6461
"male",1,1,0,"fair",1,"feature",0,"white",0,32480
"male",1,0,0,"fair",1,"feature",1,"white",0,22244
"male",1,0,0,"fair",1,"feature",1,"asian",0,17700
"female",1,0,0,"fair",1,"feature",1,"unknown",0,16240
"male",1,1,0,"good",1,"feature",1,"white",0,24881
"male",1,1,0,"good",1,"feature",0,"white",0,57732
"male",1,1,0,NA,1,"ad",0,"white",NA,24640
"male",1,1,0,"fair",0,"feature",1,"unknown",1,31842
"male",1,1,0,"good",1,"feature",1,"white",0,24786
"female",1,1,0,"good",1,"feature",0,"white",1,19320
"male",1,1,0,"good",0,"cover",1,"white",0,25536
"male",1,1,0,"good",1,"ad",1,"white",0,34240
"male",1,1,0,"fair",0,"cover",0,"white",NA,34272
"male",1,1,0,"good",1,"feature",0,"white",1,22101
"male",1,1,0,"good",1,"feature",0,"white",0,36750
"male",1,1,0,"fair",1,"feature",0,"white",NA,NA
"male",1,1,0,"fair",1,"feature",1,"black",1,211455
"male",1,1,0,"good",1,"ad",0,"white",1,87240.4
"female",1,1,0,"fair",1,"feature",0,"pacificislander",0,4088
"female",1,0,0,"fair",1,"feature",1,"white",0,5180
"male",1,0,0,"fair",1,"feature",1,"white",0,6192
"male",1,1,0,"fair",1,"feature",0,"white",0,16512
"female",1,0,1,"good",1,"ad",1,"white",1,42560
"male",1,1,1,NA,1,"ad",0,"white",0,NA
"male",1,1,1,NA,1,"ad",1,"white",0,8800
"female",1,0,0,"good",1,"feature",1,"white",0,15794
"male",1,1,0,"good",1,"feature",0,"white",NA,NA
"male",1,1,0,"good",0,"feature",1,"white",0,40916
"male",1,1,0,"good",0,"feature",0,"white",0,38752
"male",1,1,0,"good",1,"feature",0,"white",0,45325
"male",1,1,0,"good",1,"feature",0,"white",1,43200
"male",1,1,0,"good",1,"feature",0,"asian",0,50853
"male",1,1,0,"good",1,"feature",1,"white",NA,46632
"male",1,0,0,"good",0,"feature",0,"white",0,108810
"male",1,0,0,"good",1,"feature",0,"white",NA,9400
"male",1,1,1,"good",1,"ad",0,"white",1,85386
"female",1,0,0,"fair",1,"feature",1,"white",0,26600
"female",1,0,0,"fair",1,"feature",1,"white",NA,20043
"male",1,1,0,"fair",1,"feature",0,"black",0,10504
"female",1,1,0,"good",1,"ad",0,"white",1,26208
"male",1,1,0,"fair",1,"feature",1,"white",1,3904
"male",1,1,0,"good",1,"feature",0,"white",NA,10355
"female",1,1,0,"good",1,"feature",1,"white",1,10200
"female",1,0,1,"fair",1,"ad",1,"white",NA,5775
"male",1,1,1,"good",1,"ad",1,"asian",1,8240
"female",1,1,0,"good",1,"feature",1,"white",NA,NA
"male",1,1,0,"good",1,"feature",1,"white",0,NA
"male",1,1,0,"good",1,"feature",1,"white",1,59147
"female",1,1,0,"good",1,"feature",0,"white",1,52536
"male",1,1,0,"good",1,"feature",1,"pacificislander",1,43456
"male",1,1,0,"good",1,"feature",1,"white",NA,54528
"male",1,1,0,"fair",1,"feature",1,"white",NA,22946
"male",1,1,0,"good",1,"feature",1,"pacificislander",NA,44600
"male",1,1,1,"good",1,"feature",1,"white",1,24768
"male",1,1,1,"good",1,"feature",1,"white",1,39130
"male",1,0,1,"good",1,"author",0,"white",0,13900
"female",1,0,1,"fair",1,"feature",1,"white",NA,60025
"female",1,0,1,"good",1,"ad",1,"white",NA,76860
"male",1,1,0,"fair",1,"feature",0,"unknown",NA,79300
"male",1,1,0,"good",1,"feature",1,"white",0,14500
"male",1,1,0,"good",1,"feature",1,"white",0,23936
"female",1,1,1,"fair",1,"feature",1,"white",NA,10961
"male",1,0,0,"fair",1,"feature",1,"white",0,16940
"unknown",0,1,0,"good",1,"feature",1,"white",0,6862
"male",1,1,0,"fair",1,"feature",0,"black",NA,14875
"male",1,0,0,"fair",0,"feature",0,"white",0,8025
"unknown",0,0,0,"fair",1,"feature",1,"white",0,12204
"male",1,1,0,"good",1,"feature",1,"white",NA,15042
"male",1,1,0,"good",1,"feature",1,"white",NA,7854
"female",1,0,0,"fair",1,"author",1,"white",1,7740
"male",1,0,0,"fair",1,"author",0,"white",1,9568
"female",1,1,1,"fair",1,"ad",1,"white",NA,19200
"male",1,1,1,"fair",1,"ad",1,"white",1,23664
"female",1,1,1,"good",1,"ad",1,"white",NA,7200
"male",1,1,0,"good",1,"feature",0,"white",1,71136
"female",1,1,0,"good",1,"feature",0,"white",0,35657
"male",1,0,0,"fair",1,"feature",1,"americanindian",0,5760
"male",1,0,0,"fair",1,"feature",1,"white",0,6020
"male",1,0,0,"fair",1,"feature",1,"white",0,5369
"male",1,1,0,"good",0,"ad",0,"white",NA,NA
"male",1,1,0,"fair",1,"feature",1,"white",NA,5963
"male",1,1,0,"fair",1,"feature",1,"black",0,17549
"male",1,0,0,"good",1,"feature",0,"black",0,27258
"male",1,1,1,"good",1,"feature",0,"white",0,9048
"male",1,1,0,"fair",1,"feature",0,"black",0,68403
"male",1,1,0,"good",1,"feature",0,"white",NA,NA
"female",1,1,1,"fair",1,"ad",0,"white",0,14250
"male",1,0,0,"good",1,"cover",1,"white",0,25344
"male",1,0,0,"fair",1,"feature",1,"white",0,11319
"male",1,0,0,"fair",1,"feature",0,"white",0,25650
"male",1,1,1,"good",1,"cover",0,"white",NA,77418
"female",0,1,1,"good",1,"ad",1,"white",NA,16188
"male",1,1,1,"good",1,"ad",1,"white",NA,18096
"female",1,1,1,"fair",1,"ad",1,"white",NA,19118
"unknown",0,1,1,"fair",1,"ad",1,"white",NA,7600
"male",1,1,0,NA,1,"ad",0,"white",1,74761.2
"male",1,1,0,"fair",1,"feature",1,"white",NA,NA
"male",1,0,0,"fair",1,"feature",1,"white",0,3135
"female",1,0,0,"fair",1,"feature",1,"white",0,4624
"male",1,0,0,"good",1,"feature",0,"white",0,13843
"female",1,1,1,"good",1,"feature",0,"unknown",0,20708
"male",1,1,0,"good",1,"feature",0,"white",1,23780
"male",1,1,0,"good",0,"feature",0,"white",NA,NA
"male",1,1,0,"fair",1,"feature",1,"white",NA,10384
"male",1,1,0,"good",1,"feature",1,"white",NA,5688
"male",1,1,0,"good",1,"feature",1,"white",NA,3942
"male",1,0,0,"fair",1,"feature",0,"white",0,10989
"female",0,1,0,NA,1,"ad",1,"white",NA,22125
"male",1,1,0,"good",1,"feature",0,"white",0,43524
"male",1,0,0,"fair",1,"feature",0,"white",NA,106641
"male",1,0,0,"good",1,"feature",0,"white",0,101460
"male",1,1,0,"good",1,"feature",0,"white",NA,NA
"male",1,1,0,NA,1,"ad",0,"white",0,51789
"male",1,1,0,"good",1,"feature",1,"white",0,43645
"male",1,1,0,"fair",1,"cover",0,"white",0,34081
"male",1,1,0,"fair",1,"feature",0,"white",0,25550
"male",1,0,0,"good",1,"feature",1,"white",NA,27720
"female",1,0,0,"fair",1,"feature",1,"white",0,13875
"female",1,1,0,"good",1,"feature",1,"white",NA,16764
"male",1,1,0,"fair",1,"feature",0,"white",1,19250
"female",1,1,0,"good",1,"feature",0,"white",1,39008
"male",1,1,0,"good",1,"feature",1,"white",1,65280
"male",1,0,0,"good",1,"feature",1,"white",NA,NA
"male",1,1,0,"good",1,"feature",1,"white",NA,20976
"male",0,1,1,"fair",1,"cover",0,"white",0,56898
"male",1,1,0,"fair",1,"feature",0,"white",0,45741
"male",1,1,0,"good",1,"feature",0,"white",0,20066
"male",1,1,0,"good",1,"cover",0,"white",NA,24332
"male",1,0,0,"fair",1,"feature",1,"white",0,25092
"male",1,1,0,"fair",1,"feature",0,"white",NA,12144
"male",1,1,1,"good",1,"ad",0,"white",NA,122112
"male",1,0,0,"good",1,"feature",0,"white",0,NA
"male",1,1,1,"good",1,"ad",0,"white",1,66453.4
"male",1,1,0,"fair",1,"feature",0,"black",NA,12700
"male",1,0,0,"good",0,"ad",1,"white",NA,25431
"female",0,1,0,NA,0,"ad",0,"white",1,15272
"female",1,1,0,"fair",0,"ad",1,"white",1,15656
"male",1,1,0,"good",0,"ad",0,"white",1,10234
"unknown",1,1,1,NA,1,"ad",1,"white",1,157687.2
"female",1,1,0,"good",1,"feature",1,"black",0,14514
"female",1,1,0,"fair",1,"feature",0,"black",1,9309
"male",1,1,0,"good",1,"feature",1,"black",0,62424
"male",0,1,0,"fair",1,"feature",1,"white",0,7644
"male",1,1,0,"fair",1,"feature",1,"white",NA,14514
"female",1,0,0,"good",1,"feature",1,"white",NA,15264
"female",1,0,0,"fair",0,"feature",1,"white",1,9360
"male",1,0,0,"fair",1,"feature",0,"white",0,26062
"male",1,1,0,NA,1,"author",0,"americanindian",1,NA
"male",1,1,0,"good",1,"feature",0,"white",0,25120
"male",1,1,1,"good",0,"feature",1,"white",0,59488
"male",1,1,1,"fair",1,"feature",0,"asian",1,48613
"male",1,0,0,"good",1,"feature",1,"white",0,39800
"male",1,1,0,"good",1,"feature",1,"white",1,33075
"male",1,1,0,"fair",1,"feature",1,"white",NA,NA
"male",1,1,0,NA,1,"author",1,"black",0,12928
"female",1,1,1,"fair",1,"ad",0,"black",NA,9776
"male",1,1,1,"good",1,"feature",0,"white",1,12700
"female",1,0,1,"good",1,"feature",0,"white",0,NA
"male",1,1,1,"fair",1,"feature",0,"white",0,48336
"male",1,0,1,"fair",1,"feature",0,"white",0,46870
"male",1,1,1,"fair",1,"feature",1,"white",0,4712
"male",1,1,0,"fair",1,"feature",1,"white",NA,8550
"male",1,1,0,"fair",1,"feature",1,"white",0,6318
"male",1,1,0,"good",1,"feature",1,"white",1,6642
"male",1,1,1,"good",1,"cover",1,"white",NA,7452
"male",1,0,0,"fair",1,"feature",1,"white",0,8008
"male",1,1,1,"good",1,"feature",0,"white",1,31365
"male",1,1,0,"good",1,"feature",0,"white",0,51792
"male",1,1,0,"good",1,"feature",0,"white",1,382504
"female",0,0,0,"good",1,"ad",1,"white",NA,34307
"female",1,0,0,"good",1,"ad",1,"white",1,33120
"male",1,1,0,"fair",1,"cover",0,"white",0,53105
"male",1,1,1,"good",1,"feature",0,"white",NA,NA
"male",1,1,0,"good",0,"feature",0,"unknown",0,31212
"male",1,1,0,"good",0,"feature",1,"white",NA,NA
"female",1,1,0,"good",1,"feature",1,"asian",0,33231
"female",1,1,0,"good",1,"feature",0,"white",1,36292
"female",1,1,0,"good",1,"feature",1,"white",1,31050
"female",1,1,0,"good",1,"feature",0,"white",1,30096
"male",1,0,0,"good",1,"feature",0,"white",0,73707
"male",1,1,0,"fair",1,"ad",1,"white",1,4788
"female",1,1,0,"good",1,"ad",1,"white",NA,4284
"male",1,1,0,"fair",1,"feature",0,"white",NA,9393
"male",1,1,0,"fair",0,"feature",1,"white",NA,5360
"male",1,1,1,"good",1,"ad",0,"white",1,77816.8
"male",1,1,1,"fair",1,"feature",1,"white",0,13516
"male",1,0,1,"fair",1,"feature",0,"white",0,9150
"male",1,1,1,"fair",1,"feature",1,"white",NA,15696
"male",1,1,0,"fair",1,"feature",1,"white",0,27565
"female",1,0,0,"fair",1,"feature",1,"white",0,8700
"male",1,1,0,"fair",1,"feature",0,"white",0,12075
"male",1,1,0,"good",1,"feature",0,"white",0,48000
"male",1,1,0,"good",1,"ad",0,"white",1,95632
"unknown",1,1,0,"good",1,"feature",0,"white",1,79222
"female",1,1,0,"good",1,"feature",1,"white",NA,85860
"female",1,1,0,"good",1,"ad",1,"black",NA,NA
"female",1,1,0,"fair",1,"feature",1,"white",NA,29253
"female",1,1,1,NA,1,"ad",0,"white",1,23100
"female",1,1,1,"good",1,"ad",0,"white",1,5456
"male",1,1,1,"good",1,"cover",0,"white",1,NA
"male",1,1,0,"fair",1,"feature",1,"white",NA,7310
"female",1,0,0,"fair",1,"feature",1,"white",1,4416
"unknown",0,1,0,"fair",1,"ad",0,"unknown",0,NA
"male",1,1,0,"good",1,"feature",1,"white",NA,20732
"female",1,1,0,"good",1,"feature",1,"white",NA,NA
"male",1,1,0,"good",1,"feature",1,"white",NA,NA
"female",1,1,0,"good",1,"feature",1,"white",1,14416
"male",1,1,0,"fair",1,"feature",0,"white",0,54918
"male",1,0,0,"good",1,"feature",0,"white",1,14152
"female",1,1,1,"good",1,"ad",0,"white",1,NA
"male",0,1,0,"fair",1,"feature",1,"white",0,4356
"female",1,1,0,"good",1,"author",1,"white",NA,22638
"female",1,0,1,"good",1,"ad",0,"white",0,184950
"female",1,1,1,"good",1,"ad",0,"white",0,NA
"male",1,1,0,NA,1,"ad",1,"white",1,NA
"male",1,1,0,"fair",1,"ad",1,"white",NA,NA
"male",1,1,0,"good",1,"ad",0,"white",1,26352
"male",1,1,1,"good",1,"cover",0,"pacificislander",1,48852
"male",1,1,1,"fair",1,"feature",0,"white",0,71040
"female",1,1,1,"fair",1,"feature",1,"white",0,2646
"male",1,1,1,"good",1,"feature",0,"white",0,25597
"male",1,1,0,"fair",1,"feature",0,"white",NA,10788
"male",1,1,0,"good",1,"feature",0,"white",0,NA
"male",1,1,0,"fair",1,"feature",0,"white",0,30294
"female",1,0,0,"fair",1,"feature",0,"white",0,13328
"male",1,0,1,"fair",0,"ad",1,"white",1,40420
"male",1,0,0,"good",0,"feature",0,"white",NA,9877
"male",1,0,0,"good",1,"feature",1,"white",0,24072
"male",1,0,0,"good",1,"feature",1,"white",0,20764
"male",1,0,0,"fair",1,"feature",0,"white",0,30960
"male",1,0,0,"good",1,"feature",0,"white",0,40192
"male",1,1,0,"fair",1,"author",0,"white",0,68352
"male",1,1,0,"fair",1,"feature",1,"white",0,18560
"male",1,0,0,"fair",1,"feature",1,"white",0,16539
"unknown",1,1,0,"good",1,"cover",0,"unknown",0,NA
"male",1,0,0,"fair",1,"feature",1,"white",NA,NA
"male",1,1,0,"fair",1,"feature",1,"white",0,7392
"male",1,1,0,"fair",1,"feature",0,"white",0,18078
"male",1,1,1,"good",1,"feature",1,"white",1,5800
"male",1,1,1,"good",1,"ad",1,"white",1,52800
"female",1,0,1,"good",1,"feature",1,"white",1,53456
"female",1,0,1,"fair",1,"feature",1,"asian",1,37136
"male",1,0,1,"good",1,"feature",1,"white",0,34081
"male",1,0,1,"good",1,"feature",1,"white",0,11781
"female",1,1,1,"fair",1,"feature",1,"white",1,9328
"male",1,1,0,"fair",1,"feature",1,"white",0,16470
"male",0,1,0,"fair",1,"feature",1,"white",0,11700
"female",1,1,0,"fair",1,"feature",1,"asian",0,12614
"male",1,1,0,"good",1,"feature",0,"asian",NA,9300
"male",1,0,0,"fair",1,"feature",1,"white",NA,7315
"male",1,1,0,"fair",1,"feature",1,"asian",0,4002
"male",1,1,1,"fair",1,"cover",1,"black",NA,10464
"female",1,1,1,"good",1,"feature",0,"white",NA,NA
"male",0,1,1,"fair",1,"ad",1,"white",NA,6612
"male",1,1,1,"good",1,"ad",1,"black",1,41584
"male",1,0,1,"good",1,"ad",0,"white",1,32712
"female",0,1,1,"good",1,"feature",0,"white",NA,32342
"female",1,1,1,"fair",1,"feature",1,"white",1,45288
"unknown",1,1,1,"good",1,"cover",0,"asian",1,37248
"male",1,1,1,"good",1,"cover",1,"white",1,42624
"female",1,1,1,"good",1,"feature",0,"asian",1,36064
"male",1,1,1,NA,1,"ad",1,"white",1,NA
"male",1,1,1,NA,1,"ad",0,"white",NA,NA
"male",1,0,1,"fair",1,"feature",1,"white",NA,14706
"female",1,1,1,"good",1,"feature",1,"white",1,9828
"male",1,1,1,"good",1,"feature",0,"white",NA,NA
"female",1,1,1,"good",1,"ad",1,"asian",1,43428
"female",1,1,1,"good",1,"feature",0,"black",1,38728
"female",1,1,1,"good",1,"feature",0,"white",1,36512
"female",1,1,1,"good",1,"feature",0,"white",NA,35979
"female",1,1,1,"fair",1,"feature",1,"white",NA,NA
"male",1,1,1,"good",1,"ad",1,"white",1,40250
"female",1,1,1,NA,1,"ad",1,"white",NA,34980
"female",1,1,1,NA,1,"ad",1,"white",1,20878
"female",1,1,1,"fair",1,"feature",1,"white",1,7623
"male",1,1,1,NA,1,"ad",0,"white",1,10791
"male",1,1,1,"good",1,"ad",0,"white",1,8560
"male",1,1,0,"good",0,"cover",0,"white",0,1728
"male",1,1,0,"good",0,"cover",0,"white",0,1080
"male",1,1,1,NA,1,"ad",1,"white",NA,NA
"female",1,1,0,"good",1,"ad",0,"white",1,251502
"female",1,0,1,"fair",1,"ad",1,"asian",0,13056
"male",1,1,1,NA,1,"ad",1,"white",0,8550
"male",1,1,1,"fair",1,"ad",1,"white",0,15042
"male",1,1,1,"fair",1,"ad",1,"white",0,3968
"male",1,1,1,"fair",1,"ad",1,"asian",NA,4514
"male",1,1,1,"fair",1,"ad",1,"white",0,2850
"male",1,1,1,"fair",1,"ad",1,"white",1,5307
"male",1,0,1,"fair",1,"feature",1,"white",0,4012
"male",1,1,0,"good",1,"feature",0,"white",1,11520
"male",1,0,0,"fair",1,"feature",1,"white",NA,5808
"male",1,1,0,NA,1,"ad",1,"white",0,10086
"male",1,0,0,"fair",0,"feature",0,"white",1,8925
"unknown",1,1,0,"fair",0,"feature",1,"white",0,11968
"female",1,1,0,"fair",0,"feature",0,"white",0,11760
"male",1,0,1,"good",1,"cover",0,"white",0,33174
"male",1,1,0,"fair",1,"feature",1,"white",NA,NA
"male",1,1,0,NA,1,"author",0,"white",0,6528
"male",1,1,0,"fair",1,"feature",1,"white",0,6136
"male",1,1,0,"fair",1,"feature",1,"white",NA,30264
"male",1,1,0,"good",1,"feature",1,"white",1,38896
"male",1,1,0,"fair",1,"feature",1,"white",1,13221
"male",1,1,0,"fair",1,"feature",1,"white",0,15609
"female",1,1,1,"fair",1,"ad",1,"white",NA,NA
"male",1,1,0,"fair",1,"feature",0,"white",NA,24552
"male",1,1,0,"fair",0,"feature",0,"white",0,6764
"male",1,1,0,"good",1,"feature",0,"white",0,99280
"male",1,1,0,"good",1,"feature",0,"white",NA,91233
"male",1,0,0,"good",1,"cover",1,"white",1,18495
"female",1,1,0,"fair",1,"ad",1,"white",NA,23520
"male",1,1,0,NA,1,"ad",0,"white",NA,15960
"male",1,1,0,NA,1,"author",0,"white",0,46384
"female",1,1,0,"good",1,"feature",0,"white",0,13407
"male",1,1,1,"fair",1,"feature",1,"white",1,7820
"male",1,1,1,"good",1,"feature",1,"white",0,8613
"male",1,1,1,"good",1,"feature",0,"unknown",NA,13776
"male",1,1,1,"good",1,"feature",1,"white",0,13440
"male",1,1,1,"good",1,"feature",0,"white",0,15795
"male",1,1,1,"good",1,"feature",0,"white",NA,NA
"male",1,1,1,"fair",1,"feature",1,"white",0,18590
"female",1,0,1,"good",1,"feature",1,"white",0,34067
"male",1,1,1,"fair",1,"feature",1,"white",NA,29829
"female",1,0,1,"good",1,"feature",1,"white",0,27565
"male",1,0,1,"fair",1,"feature",1,"white",0,41748
"male",1,1,1,"fair",1,"feature",1,"white",1,20955
"male",1,1,1,"good",1,"feature",1,"white",1,14070
"male",1,0,0,"good",0,"feature",1,"white",0,14497
"male",1,0,0,"fair",1,"feature",1,"white",NA,12236
"male",1,0,0,"fair",1,"feature",1,"white",1,19250
"male",1,0,0,"good",1,"feature",1,"white",0,9990
"female",1,0,0,"fair",1,"feature",1,"white",NA,NA
"male",1,1,0,"fair",1,"feature",1,"white",0,11128
"female",1,0,0,"fair",1,"feature",1,"white",1,9483
"male",1,1,0,"good",1,"feature",1,"white",1,12416
"male",1,1,1,"good",1,"feature",1,"asian",1,12654
"female",1,0,0,"fair",1,"feature",1,"white",1,7739
"female",1,0,0,"good",0,"feature",1,"white",0,16650
"male",1,1,0,"fair",1,"feature",0,"white",0,20447
"male",1,1,0,"fair",1,"feature",0,"white",NA,18290
"male",1,1,0,"good",1,"feature",1,"white",1,18300
"female",1,0,0,"good",1,"ad",1,"black",0,27232
"male",1,0,0,"fair",1,"ad",0,"white",0,11448
"female",1,1,0,"good",1,"ad",1,"white",1,6460
"male",1,1,0,"fair",1,"ad",1,"white",1,6956
"female",1,1,0,"fair",1,"ad",1,"black",1,4047
"female",1,1,0,"fair",1,"ad",1,"white",NA,5494
"male",1,1,0,"good",1,"cover",0,"white",NA,34692
"female",1,1,0,"fair",1,"feature",1,"white",1,74784
"male",1,1,0,"good",1,"ad",1,"white",1,49920
"male",1,0,0,"good",1,"feature",1,"white",NA,NA
"male",1,1,0,"fair",1,"feature",1,"white",NA,8526
"unknown",0,0,0,NA,0,"ad",0,"unknown",0,27825
"male",1,1,1,"good",1,"feature",1,"white",NA,11760
"male",1,1,1,"fair",1,"feature",1,"white",NA,24850
"male",1,1,1,"good",1,"feature",0,"white",0,62560
"male",1,1,1,"good",1,"feature",0,"white",1,10098
"male",1,1,0,"fair",1,"feature",1,"pacificislander",1,9570
"male",1,1,0,"fair",1,"ad",1,"white",NA,66284
"male",1,0,0,"fair",1,"ad",1,"white",0,22960
"male",1,0,0,NA,0,"ad",1,"white",0,7719
"male",1,0,0,"fair",1,"ad",0,"white",1,18170
"male",1,1,0,"good",0,"ad",1,"pacificislander",1,29748
"male",1,1,1,"good",1,"ad",0,"white",0,21528
"male",1,1,0,"fair",1,"ad",0,"white",1,72498
"male",1,1,0,"good",1,"feature",1,"white",0,10440
"male",1,0,0,"fair",1,"feature",1,"white",0,9393
"male",1,1,0,"fair",1,"cover",1,"white",0,9215
"male",1,0,0,"good",1,"feature",0,"white",0,9152
"male",1,0,0,"fair",1,"feature",1,"white",0,8075
"male",1,0,0,"good",1,"feature",1,"white",0,12272
"male",1,1,0,"fair",1,"feature",1,"white",0,8640
"male",1,1,0,"fair",1,"feature",1,"white",NA,9328
"male",1,1,0,"fair",1,"feature",1,"white",NA,6552
"male",1,1,0,"good",1,"feature",1,"white",NA,12065
"female",1,0,0,NA,1,"ad",0,"white",NA,441504
"male",1,0,1,"fair",1,"ad",1,"white",NA,NA
"female",1,1,1,"fair",1,"ad",1,"white",1,32536
"male",1,0,1,NA,1,"ad",1,"white",0,42987
"male",1,1,0,"good",1,"feature",0,"white",NA,36432
"male",1,1,0,"fair",1,"feature",0,"white",0,29638
"female",1,1,1,"good",0,"ad",0,"white",1,33210
"female",1,0,1,NA,0,"ad",1,"white",0,33489
"male",1,0,1,"good",0,"ad",1,"white",0,27783
"male",1,1,1,"good",0,"feature",0,"white",0,32274
"male",1,1,1,"good",1,"feature",1,"white",0,9345
"female",1,0,1,"fair",1,"feature",1,"white",NA,2747
"male",1,1,1,"good",1,"feature",1,"asian",NA,NA
"female",1,1,1,"good",1,"feature",1,"white",1,4968
"male",1,1,1,"fair",1,"feature",1,"black",0,3888
"male",0,1,1,"fair",1,"cover",0,"asian",0,2900
"male",1,1,1,"fair",1,"feature",0,"white",NA,NA
"male",1,0,0,"fair",1,"feature",1,"white",0,5832
"male",1,1,0,"fair",0,"feature",0,"unknown",0,31871
"male",1,1,1,NA,1,"ad",1,"white",1,NA
"female",1,1,1,"good",1,"ad",1,"white",1,146508
"female",0,1,1,"good",1,"ad",1,"white",1,10098
"female",1,1,1,"good",1,"feature",1,"white",1,12596
"male",1,1,1,"good",1,"ad",1,"white",NA,15776
"male",0,1,1,"good",1,"feature",1,"white",NA,10494
"female",1,0,1,"fair",0,"ad",1,"white",NA,10780
"male",1,0,0,"fair",1,"feature",1,"white",1,6318
"male",1,1,0,"good",1,"cover",0,"white",NA,33440
"female",1,1,1,"good",1,"feature",1,"white",1,26019
"male",1,1,1,"good",1,"feature",1,"white",0,51000
"male",1,1,1,"good",1,"feature",1,"white",1,41452
"female",1,1,1,NA,1,"ad",1,"white",1,197556
"male",1,1,1,NA,1,"ad",1,"white",1,169454
"male",1,1,0,"fair",1,"feature",0,"white",0,20992
"female",1,1,0,"good",1,"feature",1,"white",1,22720
"female",1,1,0,"fair",1,"feature",1,"white",1,16472
"male",1,1,1,"good",1,"feature",0,"white",1,14208
"female",1,0,0,"good",1,"feature",0,"white",NA,65487
"male",1,1,0,"good",1,"feature",0,"white",NA,NA
"male",1,1,0,"fair",1,"feature",1,"white",0,9396
"male",1,1,0,"good",1,"feature",1,"white",NA,18029
"male",1,1,1,NA,1,"ad",1,"white",NA,47808
"male",1,1,1,"fair",1,"ad",1,"white",NA,NA
"male",1,1,1,"fair",1,"ad",1,"white",NA,NA
"male",1,1,0,"good",1,"feature",1,"asian",NA,47724
"female",1,1,1,"good",1,"ad",0,"white",1,33453
"male",1,1,0,"good",1,"feature",1,"white",0,54796
"male",1,1,0,"good",1,"feature",0,"white",NA,45695
